canonical_channel_name,display_name,category,stream_url,final_url,source_name,source_page,source_domain,source_file,source_line,status,http_status,content_type,manifest_type,channel_identity_verified,is_primary,fallback_number,is_tokenized,token_expiry,requires_login,requires_referer,referer,requires_user_agent,user_agent,tested_from_bdix,tested_at,notes
Independent TV,Independent TV,News,http://bdiptv.net:8080/IndependentTV/tracks-v1a1/mono.m3u8?token=b9c7af5f632fd506bdbb9877d199ab3bd988b2e8-581c380c43930557bed3526be2dd76f9-1629044670-1629033870,http://bdiptv.net:8080/IndependentTV/tracks-v1a1/mono.m3u8?token=b9c7af5f632fd506bdbb9877d199ab3bd988b2e8-581c380c43930557bed3526be2dd76f9-1629044670-1629033870,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T14:00:24,
Independent TV,Independent TV,News,https://bdsl.jagobd.com:444/cZVydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZT00U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/independent-8-org.stream/chunks.m3u8,https://bdsl.jagobd.com:444/cZVydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZT00U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/independent-8-org.stream/chunks.m3u8,Public Bangladesh playlist index,https://github.com/wukuy/IPTV2021-1/blob/main/IPTV2021,bdsl.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:55,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Independent TV,Independent TV,News,https://bldcmprod-cdn.toffeelive.com/cdn/live/independent_tv/playlist.m3u8,https://bldcmprod-cdn.toffeelive.com/cdn/live/independent_tv/playlist.m3u8,Toffee,,bldcmprod-cdn.toffeelive.com,reports\bd-playlist-test-results.csv,,RESTRICTED,403,text/plain,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:22,Previously returned 403.
Independent TV,Independent TV,News,https://cdn.appv.jagobd.com:444/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/independent-8-org.stream/playlist.m3u8,https://cdn.appv.jagobd.com:444/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/independent-8-org.stream/playlist.m3u8,Public JagoBD index,https://gist.github.com/mercuriallee/5e900addb0222cdfeba2554a6eda0c63,cdn.appv.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:26:46,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Independent TV,Independent TV,News,https://edge01.iptv.digijadoo.net/live/independent_tv/chunks.m3u8,https://edge01.iptv.digijadoo.net/live/independent_tv/chunks.m3u8,Public IPTV index,https://gist.github.com/omarufulislam/27f0da73500141749490506d6c9c24cd,edge01.iptv.digijadoo.net,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:26:46,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Independent TV,Independent TV,News,https://tvsen5.aynaott.com/independentsg/index.m3u8,https://tvsen5.aynaott.com/independentsg/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,bdix-bangladesh-working.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:22,
Islamic TV,Islamic TV,General,https://bldcmprod-cdn.toffeelive.com/cdn/live/islamic_tv/playlist.m3u8,https://bldcmprod-cdn.toffeelive.com/cdn/live/islamic_tv/playlist.m3u8,bd-playlist-test-results.csv,,bldcmprod-cdn.toffeelive.com,reports\bd-playlist-test-results.csv,,RESTRICTED,403,text/plain,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:26,
Jamuna TV,Jamuna TV,News,http://103.252.220.41:1934/c5V6mmMyX7RpbEU9Mi8xNy8yMDEOGIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PT0mdFsaWRtaW51aiPhnPTI/jamuna-test-sample-ok.stream/playlist.m3u8,http://103.252.220.41:1934/c5V6mmMyX7RpbEU9Mi8xNy8yMDEOGIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PT0mdFsaWRtaW51aiPhnPTI/jamuna-test-sample-ok.stream/playlist.m3u8,Public Bangladesh playlist,https://gist.github.com/onigetoc/e33a9fc3d2deb2e2b9580b9779e08c6c,103.252.220.41:1934,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:28:05,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Jamuna TV,Jamuna TV,News,https://bdsl.jagobd.com:444/cZVydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZT00U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/jamuna-test-sample-ok.stream/chunks.m3u8,https://bdsl.jagobd.com:444/cZVydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZT00U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/jamuna-test-sample-ok.stream/chunks.m3u8,Public Bangladesh playlist index,https://github.com/wukuy/IPTV2021-1/blob/main/IPTV2021,bdsl.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:16:05,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Jamuna TV,Jamuna TV,News,https://bldcmprod-cdn.toffeelive.com/cdn/live/jamuna_tv/playlist.m3u8,https://bldcmprod-cdn.toffeelive.com/cdn/live/jamuna_tv/playlist.m3u8,Toffee,,bldcmprod-cdn.toffeelive.com,reports\bd-playlist-test-results.csv,,RESTRICTED,403,text/plain,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:35,Previously returned 403.
Jamuna TV,Jamuna TV,News,https://cdn.appv.jagobd.com:444/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/jamuna-test-sample-ok.stream/playlist.m3u8,https://cdn.appv.jagobd.com:444/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/jamuna-test-sample-ok.stream/playlist.m3u8,Public JagoBD index,https://gitea.it/ixixy/iptv/src/commit/6bcebd09d3b9bc2b9bc0a99a107432b8f253f72f/channels/bd_jagobd.m3u,cdn.appv.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:27:55,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Jamuna TV,Jamuna TV,News,https://tvsen5.aynaott.com/jamunatv/index.m3u8,https://tvsen5.aynaott.com/jamunatv/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,bdix-bangladesh-working.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:35,
Maasranga TV,Maasranga TV,General,http://tvsen5.aynaott.com/maasrangatv/index.m3u8,http://tvsen5.aynaott.com/maasrangatv/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,bdix-bangladesh-working.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,YES,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:59,
Maasranga TV,Maasranga TV,General,http://tvsen5.aynascope.net/maasrangatv/index.m3u8,http://tvsen5.aynascope.net/maasrangatv/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynascope.net,bdix-bangladesh-working.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,NO,1,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:59,
Maasranga TV,Maasranga TV,General,https://mtv.sunplex.live/MAASRANGA/tracks-v1a1/mono.m3u8,https://mtv.sunplex.live/MAASRANGA/tracks-v1a1/mono.m3u8,bd-playlist-test-results.csv,,mtv.sunplex.live,reports\bd-playlist-test-results.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,NO,2,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:59,
Maasranga TV,Maasranga TV,General,http://mtv.sunplex.live/MAASRANGA-TV/index.m3u8,http://mtv.sunplex.live/MAASRANGA-TV/index.m3u8,bd-playlist-test-results.csv,,mtv.sunplex.live,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:59,
Madani Channel Bangla,Madani Channel Bangla,General,https://streaming.madanichannel.tv/static/streaming-playlists/hls/d3e49b76-ac06-4689-a641-9200445b647f/master.m3u8,https://streaming.madanichannel.tv/static/streaming-playlists/hls/d3e49b76-ac06-4689-a641-9200445b647f/master.m3u8,bd-playlist-test-results.csv,,streaming.madanichannel.tv,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:48,
Mohona TV,Mohona TV,General,http://103.119.94.254:8000/play/6710328328/index.m3u8,http://103.119.94.254:8000/play/6710328328/index.m3u8,Public BDIX playlist,https://sultanovic.info/forum/25-2339-97,103.119.94.254:8000,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:26:12,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Mohona TV,Mohona TV,General,http://bdiptv.net:8080/MohonaTV/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/MohonaTV/tracks-v1a1/mono.m3u8,BDIPTV,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:00,Retained offline candidate.
Mohona TV,Mohona TV,General,http://bdiptv.net:8080/MohonaTV/tracks-v1a1/mono.m3u8?token=9350baa9d7b374db4c32aa61e45753de50541928-8d010c005383ba06b2fae89dbf4f5fdd-1629044979-1629034179,http://bdiptv.net:8080/MohonaTV/tracks-v1a1/mono.m3u8?token=9350baa9d7b374db4c32aa61e45753de50541928-8d010c005383ba06b2fae89dbf4f5fdd-1629044979-1629034179,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T14:00:02,
Mohona TV,Mohona TV,General,http://tvsen5.aynaott.com/mohonatv/index.m3u8,http://tvsen5.aynaott.com/mohonatv/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:00,
Mohona TV,Mohona TV,General,https://bd.jagobd.com:444/c2VydmVyX4RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/mohonatv00000223232244556633.stream/live-orgin/mohonatv00000223232244556633.stream/chunks.m3u8,https://bd.jagobd.com:444/c2VydmVyX4RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/mohonatv00000223232244556633.stream/live-orgin/mohonatv00000223232244556633.stream/chunks.m3u8,Public Bangladesh playlist index,https://github.com/Explore-2021/Iptv-for-my-home,bd.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:50,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Mohona TV,Mohona TV,General,https://bldcmprod-cdn.toffeelive.com/cdn/live/mohona_tv/playlist.m3u8,https://bldcmprod-cdn.toffeelive.com/cdn/live/mohona_tv/playlist.m3u8,Toffee,,bldcmprod-cdn.toffeelive.com,reports\bd-playlist-test-results.csv,,RESTRICTED,403,text/plain,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:00,Previously returned 403.
Mohona TV,Mohona TV,General,https://cdn.rangdhanu.live/MohonaTV/video.m3u8,https://cdn.rangdhanu.live/MohonaTV/video.m3u8,Public Bangladesh playlist index,https://gist.github.com/Syed-Bipul-Rahman/09a05c101a5a1610e7bcd70c9b0e5c07,cdn.rangdhanu.live,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:48,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Movie Bangla,Movie Bangla,General,http://103.252.220.41:1934/c5V6mmMyX7RpbEU9Mi8xNy8yMDEOGIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PT0mdFsaWRtaW51aiPhnPTI/moviebanglalink2.stream/playlist.m3u8,http://103.252.220.41:1934/c5V6mmMyX7RpbEU9Mi8xNy8yMDEOGIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PT0mdFsaWRtaW51aiPhnPTI/moviebanglalink2.stream/playlist.m3u8,Public Bangladesh playlist,https://gist.github.com/onigetoc/e33a9fc3d2deb2e2b9580b9779e08c6c,103.252.220.41:1934,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:26:34,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Movie Bangla,Movie Bangla,General,http://alvetv.com/moviebanglatv/8080/index.m3u8,http://alvetv.com/moviebanglatv/8080/index.m3u8,AlveTV,,alvetv.com,bdix-bangladesh-working.csv,,HTML_ONLY,200,text/html; charset=UTF-8,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:03,Previously returned HTML.
Movie Bangla,Movie Bangla,General,https://bd.jagobd.com:444/live-orgin/moviebanglalink2.stream/chunks.m3u8,https://bd.jagobd.com:444/live-orgin/moviebanglalink2.stream/chunks.m3u8,Public Bangladesh playlist index,https://gist.github.com/Syed-Bipul-Rahman/09a05c101a5a1610e7bcd70c9b0e5c07,bd.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:54,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Movie Bangla,Movie Bangla,General,https://bldcmprod-cdn.toffeelive.com/cdn/live/movie_bangla/playlist.m3u8,https://bldcmprod-cdn.toffeelive.com/cdn/live/movie_bangla/playlist.m3u8,Toffee,,bldcmprod-cdn.toffeelive.com,reports\bd-playlist-test-results.csv,,RESTRICTED,403,text/plain,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:03,Previously returned 403.
Movie Bangla,Movie Bangla,General,https://tempinfobase.jagobd.com:444/cZVydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZT00U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/moviebanglalink2.stream/chunks.m3u8,https://tempinfobase.jagobd.com:444/cZVydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZT00U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/moviebanglalink2.stream/chunks.m3u8,Public Bangladesh playlist index,https://github.com/wukuy/IPTV2021-1/blob/main/IPTV2021,tempinfobase.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:55,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Music Bangla,Music Bangla,General,http://live.matribhumitv.com/music-bangla/index.m3u8,http://live.matribhumitv.com/music-bangla/index.m3u8,bd-playlist-test-results.csv,,live.matribhumitv.com,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:03:07,
My TV,My TV,General,https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/mytv-up-off.stream/live-orgin/mytv-up-off.stream/playlist.m3u8,https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/mytv-up-off.stream/live-orgin/mytv-up-off.stream/playlist.m3u8,bd-playlist-test-results.csv,,app.ncare.live,bdix-bangladesh-working.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,YES,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:44,
My TV,My TV,General,http://bdiptv.net:8080/MyTV/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/MyTV/tracks-v1a1/mono.m3u8,bdix-bangladesh-working.csv,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:59,
My TV,My TV,General,http://bdiptv.net:8080/MyTV/tracks-v1a1/mono.m3u8?token=4fd6551183f4b0d022844784752ae2dbd441a0e4-d182156e1356c9e29dbc6b022331bbcc-1629045183-1629034383,http://bdiptv.net:8080/MyTV/tracks-v1a1/mono.m3u8?token=4fd6551183f4b0d022844784752ae2dbd441a0e4-d182156e1356c9e29dbc6b022331bbcc-1629045183-1629034383,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T14:01:57,
My TV,My TV,General,https://mytvbangla.com/0.m3u8,https://mytvbangla.com/0.m3u8,bd-playlist-test-results.csv,,mytvbangla.com,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:55,
My TV,My TV,General,https://tvsen5.aynaott.com/mytv/index.m3u8,https://tvsen5.aynaott.com/mytv/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:44,
NAN TV,NAN TV,General,https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/nantv.stream/live-orgin/nantv.stream/playlist.m3u8,https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/nantv.stream/live-orgin/nantv.stream/playlist.m3u8,bdix-bangladesh-working.csv,,app.ncare.live,bdix-bangladesh-working.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:57,
NAN TV,NAN TV,General,https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMdEJCDBWEVN3PTOmdFlaWRtaW51aiPhnPTI6/nantv.stream/live-orgin/nantv.stream/playlist.m3u8,https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMdEJCDBWEVN3PTOmdFlaWRtaW51aiPhnPTI6/nantv.stream/live-orgin/nantv.stream/playlist.m3u8,bd-playlist-test-results.csv,,app.ncare.live,reports\bd-playlist-test-results.csv,,OFFLINE,404,text/html,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:57,
NTV,NTV,General,https://tvsen5.aynaott.com/xV4jEKf3D9zc/index.m3u8,https://tvsen5.aynaott.com/xV4jEKf3D9zc/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,bdix-bangladesh-working.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,YES,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:25,
NTV,NTV,General,http://bdiptv.net:8080/NTV/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/NTV/tracks-v1a1/mono.m3u8,bdix-bangladesh-working.csv,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:29,
NTV,NTV,General,http://bdiptv.net:8080/NTV/tracks-v1a1/mono.m3u8?token=d63063febcd067f9a498ebc61811254619be2a72-59d39813529cae78f51470b09c54db90-1629045410-1629034610,http://bdiptv.net:8080/NTV/tracks-v1a1/mono.m3u8?token=d63063febcd067f9a498ebc61811254619be2a72-59d39813529cae78f51470b09c54db90-1629045410-1629034610,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T14:01:27,
NTV,NTV,General,https://bldcmprod-cdn.toffeelive.com/cdn/live/n_tv/playlist.m3u8,https://bldcmprod-cdn.toffeelive.com/cdn/live/n_tv/playlist.m3u8,bd-playlist-test-results.csv,,bldcmprod-cdn.toffeelive.com,reports\bd-playlist-test-results.csv,,RESTRICTED,403,text/plain,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:25,
Nagorik TV,Nagorik TV,General,http://103.119.94.254:8000/play/1373514297/index.m3u8,http://103.119.94.254:8000/play/1373514297/index.m3u8,Public BDIX playlist,https://sultanovic.info/forum/25-2339-97,103.119.94.254:8000,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:25:16,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Nagorik TV,Nagorik TV,General,http://103.205.133.43/hls/nagorik.m3u8,http://103.205.133.43/hls/nagorik.m3u8,Public Bangladesh playlist,https://gist.github.com/onigetoc/e33a9fc3d2deb2e2b9580b9779e08c6c,103.205.133.43,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:25:14,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Nagorik TV,Nagorik TV,General,http://163.172.29.246:8081/globalbd/nagoriktv/chunks.m3u8,http://163.172.29.246:8081/globalbd/nagoriktv/chunks.m3u8,Public Bangladesh playlist index,https://github.com/wukuy/IPTV2021-1/blob/main/IPTV2021,163.172.29.246:8081,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:30,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Nagorik TV,Nagorik TV,General,http://bdiptv.net:8080/NagorikTV/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/NagorikTV/tracks-v1a1/mono.m3u8,BDIPTV,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T13:59:44,Retained offline candidate.
Nagorik TV,Nagorik TV,General,http://bdiptv.net:8080/NagorikTV/tracks-v1a1/mono.m3u8?token=05742ad7287da6adec01420cfc502fdb0848a7d7-1bdcccde704456429d5d8e64ffd55acb-1629044887-1629034087,http://bdiptv.net:8080/NagorikTV/tracks-v1a1/mono.m3u8?token=05742ad7287da6adec01420cfc502fdb0848a7d7-1bdcccde704456429d5d8e64ffd55acb-1629044887-1629034087,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T13:59:46,
Nagorik TV,Nagorik TV,General,https://edge01.iptv.digijadoo.net/live/nagorik_tv/chunks.m3u8,https://edge01.iptv.digijadoo.net/live/nagorik_tv/chunks.m3u8,Public IPTV index,https://gist.github.com/omarufulislam/27f0da73500141749490506d6c9c24cd,edge01.iptv.digijadoo.net,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:30,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Nagorik TV,Nagorik TV,General,https://nagoriktv.com/,https://nagoriktv.com/,Nagorik official,,nagoriktv.com,,,HTML_ONLY,,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T13:59:44,Official site reference.
Nagorik TV,Nagorik TV,General,https://tvsen5.aynaott.com/nagoriktvgreen/index.m3u8,https://tvsen5.aynaott.com/nagoriktvgreen/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T13:59:44,
News21 Bangla,News21 Bangla,News,http://103.190.133.68:1935/news21live/live/playlist.m3u8,http://103.190.133.68:1935/news21live/live/playlist.m3u8,bd-playlist-test-results.csv,,103.190.133.68:1935,bdix-bangladesh-working.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,YES,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:20,
News24,News24,News,http://103.119.94.254:8000/play/6637924959/index.m3u8,http://103.119.94.254:8000/play/6637924959/index.m3u8,Public BDIX playlist,https://sultanovic.info/forum/25-2339-97,103.119.94.254:8000,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:28:20,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
